"","link","Type.de.notice","Type.de.document","Titre","Auteur","Contributeur","Editeur","Date","Description","Sujet","Langue","Format","pages","link_gallica"
"57","http://catalogue.bnf.fr/ark:/12148/cb37241490n","monographie","texte imprimé","Nouvelle et dernière protestation de M. Bergasse, député de la sénéchaussée de Lyon, contre les assignats-monnoie ([Reprod.]) ","Bergasse, Nicolas (1750-1832). Auteur du texte","","Micro Graphix","1790","Collection : Les archives de la Révolution française ; 10.1.243","Assignats","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k56858z"
"58","http://catalogue.bnf.fr/ark:/12148/cb37243861n","monographie","texte imprimé","Lettre de M. Bergasse, député de la sénéchaussée de Lyon, à ses commettans, au sujet de la protestation contre les assignats-monnoie : accompagnée d'un tableau comparatif du système de Law avec le système de la caisse d'escompte & des assignats-monnoie ; et suivie de Quelques réflexions sur un article du Patriote François, rédigé par M. Brissot de Warville ([Reprod.]) ","Bergasse, Nicolas (1750-1832). Auteur du texte","","Maxwell","1790","Collection : Les archives de la Révolution française ; 10.1.3","Assignats","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k43207g"
"59","http://catalogue.bnf.fr/ark:/12148/cb37243848f","monographie","texte imprimé","Protestation de M. Bergasse, député de la sénéchaussée de Lyon, contre les assignats-monnoie ([Reprod.]) ","Bergasse, Nicolas (1750-1832). Auteur du texte","","Maxwellx","1790","Collection : Les archives de la Révolution française ; 10.1.2","Assignats","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k432064"
"60","http://catalogue.bnf.fr/ark:/12148/cb372438682","monographie","texte imprimé","Réponse de M. Bergasse au mémoire de M. de Montesquiou sur les assignats : écrit où l'on traite la question des assignats sous de nouveaux points de vue et où l'on examine ce qu'il faut penser de l'établissement d'une banque publique dans les circonstances présentes ([Reprod.]) ","Bergasse, Nicolas (1750-1832). Auteur du texte","","Maxwell","1791","Collection : Les archives de la Révolution française ; 10.1.7","Assignats","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k43211q"
"61","http://catalogue.bnf.fr/ark:/12148/cb30087222k","monographie","texte imprimé","Dialogue entre un magnétiseur qui cherche les moyens de propager le magnétisme, et un incrédule qui croit l'avoir trouvé.","Bergasse, Nicolas (1750-1832). Auteur du texte","","Paris, chez les Marchands de nouveautés. 1818.","1818","","Magnétisme animal","fre | français | ","14 p. ; in-8","14 p.","https://gallica.bnf.fr/ark:/12148/bpt6k63460086"
"62","http://catalogue.bnf.fr/ark:/12148/cb30087223x","monographie","texte imprimé","Discours de M. Bergasse, dans son affaire a la Cour d'assises.","Bergasse, Nicolas (1750-1832). Auteur du texte","","Paris, A. Egron, imprimeur-libraire, rue des Noyers, n° 37. 1821.","1821","","France (1814-1824, Louis XVIII)","fre | français | ","11 p. ; in-8","11 p.","https://gallica.bnf.fr/ark:/12148/bpt6k61195163"
"63","http://catalogue.bnf.fr/ark:/12148/cb33986211n","monographie","texte imprimé","Discours sur l'humanité des juges dans l'administration de la justice criminelle.","Bergasse, Nicolas (1750-1832). Auteur du texte","","[S.l., ca 1787]","1787","","Justice -- Administration -- France (Ancien Régime)","fre | français | ","48 p. ; in-8","48 p.","https://gallica.bnf.fr/ark:/12148/bpt6k312565w"
"64","http://catalogue.bnf.fr/ark:/12148/cb31797277d","monographie","texte imprimé","Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...","Bergasse, Nicolas (1750-1832). Auteur du texte","","","1788","","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k990780x"
"65","http://catalogue.bnf.fr/ark:/12148/cb30087274t","monographie","texte imprimé","Vues politiques arrachées a un homme d'État.","Bergasse, Nicolas (1750-1832). Auteur du texte","","([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].)","1816","","France (1814-1824, Louis XVIII)","fre | français | ","[2]-8 p. ; in-8","2]-8 p.","https://gallica.bnf.fr/ark:/12148/bpt6k54363080"
"66","http://catalogue.bnf.fr/ark:/12148/cb300872604","monographie","texte imprimé","Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.","Bergasse, Nicolas (1750-1832). Auteur du texte","","[S.l., 1814]","1814","","France (1804-1814, Empire)","fre | français | ","16 p. ; in-8","16 p.","https://gallica.bnf.fr/ark:/12148/bpt6k5487338t"
"67","http://catalogue.bnf.fr/ark:/12148/cb30087246k","monographie","texte imprimé","Observations de M. Bergasse, sur un écrit du Dr Mesmer, ayant pour titre Lettre de l'inventeur du magnétisme animal à l'auteur des Réflexions préliminaires","Bergasse, Nicolas (1750-1832). Auteur du texte","","[s.n.] (Londres)","1785","","Magnétisme animal","fre | français | ","101 p. ; in-8","101 p.","https://gallica.bnf.fr/ark:/12148/bpt6k73053q"
"68","http://catalogue.bnf.fr/ark:/12148/cb300872306","monographie","texte imprimé","Essai sur la propriété, ou Considérations morales et politiques sur la question de savoir s'il faut restituer aux émigrés les héritages dont ils ont été dépouillés durant le cours de la Révolution ; ouvrage ou il est parlé de quelques-unes des causes qui préparent la chute des États, et surtout des États monarchiques. Par M. Bergasse.","Bergasse, Nicolas (1750-1832). Auteur du texte","","Paris, A. Égron, imprimeur, rue des Noyers, n° 37. Mars. - 1821.","1821","","","fre | français | ","XVI-154 p. ; in-8","154 p.","https://gallica.bnf.fr/ark:/12148/bpt6k3075799m"
"69","http://catalogue.bnf.fr/ark:/12148/cb30087228n","monographie","texte imprimé","Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie. Seconde edition, suivie d'un Fragment sur l'honneur, et d'une Lettre de l'auteur sur l'indivisibilité du pouvoir législatif.","Bergasse, Nicolas (1750-1832). Auteur du texte","","Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Mai 1817.","1817","","France (1814-1824, Louis XVIII)","fre | français | ","VIII-150 p. ; in-8","150 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6148146c"
"70","http://catalogue.bnf.fr/ark:/12148/cb30087235x","monographie","texte imprimé","Lettre d'un médecin de la Faculté de Paris, à un médecin du Collège de Londres ; ouvrage dans lequel on prouve contre M. Mesmer, que le magnétisme animal n'existe pas","Bergasse, Nicolas (1750-1832). Auteur du texte","","[s.n.] (La Haye)","1781","","Magnétisme animal","fre | français | ","70 p. ; in-8","70 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9782793d"
"71","http://catalogue.bnf.fr/ark:/12148/cb300872217","monographie","texte imprimé","Dialogue entre un docteur de toutes les universités & académies du monde connu , notamment de la Faculté de médecine fondée à Paris dans la rue de la Bûcherie, l'an de notre salut 1472 ; et un homme de bon sens, ancien malade du docteur","Bergasse, Nicolas (1750-1832). Auteur du texte","","[S.l., 1784]","1784","","Magnétisme animal","fre | français | ","31 p. ; in-8","31 p.","https://gallica.bnf.fr/ark:/12148/bd6t53712908"
"72","http://catalogue.bnf.fr/ark:/12148/cb346945365","monographie","texte imprimé","Les poésies ([Reprod.]) de Nicolas Bonneville","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1793","","","fre | français | ","3 microfiches acétate de 98 images, diazoïques : négatives ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k85277z"
"73","http://catalogue.bnf.fr/ark:/12148/cb34693529n","monographie","texte imprimé","L'hymne des combats : hommage aux armées de la République ([Reprod.]) par Nicolas de Bonneville","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1797","","","fre | français | ","1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k85282j"
"74","http://catalogue.bnf.fr/ark:/12148/cb34693680p","monographie","texte imprimé","De l'esprit des religions : ouvrage promis et nécessaire à la Confédération universelle des amis de la vérité ([Reprod.]) par Nicolas Bonneville...","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1792","","","fre | français | ","4 + 5 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k852758 | https://gallica.bnf.fr/ark:/12148/bpt6k85276m"
"75","http://catalogue.bnf.fr/ark:/12148/cb346945663","monographie","texte imprimé","L'année MDCCLXXXIX ou Les tribuns du peuple ([Reprod.]) par N. de Bonneville","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1791","","","fre | français | ","1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k852816"
"76","http://catalogue.bnf.fr/ark:/12148/cb301298052","monographie","texte imprimé","L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville","Bonneville, Nicolas de (1760-1828). Auteur du texte","","dans les bureaux de la Bouche de Fer (Paris)","","","","fre | français | ","XII-[1]-80 p. ; in-8","1]-80 p.","https://gallica.bnf.fr/ark:/12148/bpt6k96889677"
"77","http://catalogue.bnf.fr/ark:/12148/cb301298261","monographie","texte imprimé","Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville]","Bonneville, Nicolas de (1760-1828). Auteur du texte","","impr. du Cercle social (Paris)","1795","","France -- 1790","fre | français | ","2 parties en 1 vol. ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k85264m"
"78","http://catalogue.bnf.fr/ark:/12148/cb34706941n","monographie","texte imprimé","Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1788","","Jésuites -- Franc-maçonnerie","fre | français | ","4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k85283w"
"79","http://catalogue.bnf.fr/ark:/12148/cb34694382s","monographie","texte imprimé","Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1792","","France -- 1789-1799 (Révolution)","fre | français | ","1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k85292v"
"80","http://catalogue.bnf.fr/ark:/12148/cb34693703h","monographie","texte imprimé","Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Hachette (Paris)","1787","","France -- 1789-1799 (Révolution)","fre | français | ","1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k852936"
"81","http://catalogue.bnf.fr/ark:/12148/cb30129816q","monographie","texte imprimé","Lettre de Nicolas de Bonneville,... à Mr. le marquis de Condorcet (sur les devoirs de l'historien moderne)","Bonneville, Nicolas de (1760-1828). Auteur du texte","","G. G. J. et J. Robinson (Londres)","1787","","","fre | français | ","In-8° , 78 p.","8° , 78 p.","https://gallica.bnf.fr/ark:/12148/bpt6k3041029g"
"82","http://catalogue.bnf.fr/ark:/12148/cb37237123x","monographie","texte imprimé","Le nouveau code conjugal, établi sur les bases de la Constitution, et d'après les principes et les considérations de la loi... ([Reprod.]) par N. Bonneville","Bonneville, Nicolas de (1760-1828). Auteur du texte","","Micro graphix","1792","Collection : Les archives de la Révolution française ; 9.4.316","Mariage -- Droit -- France","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k427811"
"83","http://catalogue.bnf.fr/ark:/12148/cb301298110","monographie","texte imprimé","Histoire de l'Europe moderne, depuis l'irruption des peuples du Nord dans l'Empire romain, jusqu'à la paix de 1783 . Par N. de Bonneville. Tome premier [-troisième].","Bonneville, Nicolas de (1760-1828). Auteur du texte","Russell, William (historien). Fonction indéterminée","et se trouve chez les principaux libraires de l'Europe (A Genève)","1789-1792","","","fre | français | ","3 vol. ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k314329z | https://gallica.bnf.fr/ark:/12148/bpt6k316426p"
"84","http://catalogue.bnf.fr/ark:/12148/cb30163031s","monographie","texte imprimé","L'ombre de J.-P. Brissot, aux législateurs français, sur la liberté de la presse ou Extrait fidelle d'un imprimé ayant pour titre (1) : Mémoire aux États Généraux sur la nécessité de rendre dès ce moment la presse libre, et surtout pour les journaux politiques (2) , par J.-P. Brissot de Warville...","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","R. Vatar (Paris)","1798-1799","","France -- 1795-1799 (Directoire)","fre | français | ","[1]-22 p. ; in-8","1]-22 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6293162j"
"85","http://catalogue.bnf.fr/ark:/12148/cb328009653","périodique : notice d'ensemble bibliographique | publication en série","publication en série imprimée","Journal du Licée de Londres, ou Tableau de l'état présent des sciences et des arts en Angleterre","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","chez Perisse le jeune, libraire, correspondant général du Licée de Londres, rue du Marché-Neuf, près du notaire. Se trouve à Londres, au Bureau-général du Licée, N°. 26 Newman-Street, Oxford-Street ; & chez M. Walter, libraire, Gharing [sic] Cross M. Elmsley, libraire, dans le Strand. Avec approbation & privilége du Roi (A Paris)","1784-1785","Variante(s) de titre : Tableau de l'état présent des sciences et des arts en Angleterre. Par J. P. Brissot de Warville | Variante(s) de titre : Tableau de l'état présent des sciences et des arts en Angleterre | Variante(s) de titre : Tableau de l'état présent des sciences et des arts en Angleterre. Comprenant le tableau littéraire, politique & civil de l'Angleterre | Variante(s) de titre : Journal du Licée de Londres, ou Tableau de l'état des sciences et des arts en Angleterre ; comprenant le tableau littéraire, politique & civil de l'Angleterre | Variante(s) de titre : Journal du Lycée de Londres, ou Tableau de l'état présent des sciences et des arts en Angleterre | ","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/cb328009653/date"
"86","http://catalogue.bnf.fr/ark:/12148/cb388904046","monographie","texte imprimé","Nouveau voyage dans les États-Unis de l'Amérique septentrionale, fait en 1788 / par J.-P. Brissot [de Warville],...","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","Buisson (Paris)","1791","","Descriptions et voyages -- États-Unis | Relations extérieures -- France -- États-Unis -- 18e siècle | Relations extérieures -- États-Unis -- France -- 18e siècle |","fre | français | ","3 vol. ([4]-LII-395 p. ; [2]-460 p. ; [2] p., p. V-XX, 308 p.) : tabl. ; in-8","3 vol. ([4]-LII-395 p.","https://gallica.bnf.fr/ark:/12148/bpt6k82417x | https://gallica.bnf.fr/ark:/12148/bpt6k824188 | https://gallica.bnf.fr/ark:/12148/bpt6k67855c"
"87","http://catalogue.bnf.fr/ark:/12148/cb30163036h","monographie","texte imprimé","Motifs des commissaires pour adopter le plan de municipalité qu'ils ont présenté à l'assemblée générale des représentants de la Commune, lus à l'assemblée générale, par J.-P. Brissot de Warville.... suivis du projet du plan de la municipalité","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","Lottin de Saint-Germain (Paris)","1789","Comprend : Projet du plan de municipalité de la ville de Paris","","fre | français | ","In-4° , 52 p.","4° , 52 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6318391j"
"88","http://catalogue.bnf.fr/ark:/12148/cb31874684t","monographie","texte imprimé","Observations sur le plan de la municipalité de Paris, suivies du plan original et d'une déclaration des droits des municipalités, par J. P. Brissot de Warville,...","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","","1789","","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k65404427"
"89","http://catalogue.bnf.fr/ark:/12148/cb318746855","monographie","texte imprimé","Projet d'une déclaration des droits de la commune pour servir au plan de municipalité de la ville de Paris, qui a été présenté à MM. les commissaires chargés par l'assemblée générale des représentans de la commune de la rédaction de ce plan, par J. P. Brissot de Warville","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","","","1789","","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k6540443n"
