	id	link_bnf	link_gallica	author_short	selected_for_galerie	title	date	format	author	contributors	editors	description	subject	notes	title_short	filename
54	70	http://catalogue.bnf.fr/ark:/12148/cb30087235x	https://gallica.bnf.fr/ark:/12148/bpt6k9782793d	Bergasse		"Lettre d'un médecin de la Faculté de Paris, à un médecin du Collège de Londres ; ouvrage dans lequel on prouve contre M. Mesmer, que le magnétisme animal n'existe pas"	1781	"70 p. ; in-8"	Bergasse, Nicolas (1750-1832). Auteur du texte		[s.n.] (La Haye)		Magnétisme animal		Lettre d'un médecin de la Faculté	../corpus_raw/Bergasse_70.txt
55	71	http://catalogue.bnf.fr/ark:/12148/cb300872217	https://gallica.bnf.fr/ark:/12148/bd6t53712908	Bergasse		"Dialogue entre un docteur de toutes les universités & académies du monde connu , notamment de la Faculté de médecine fondée à Paris dans la rue de la Bûcherie, l'an de notre salut 1472 ; et un homme de bon sens, ancien malade du docteur"	1784	"31 p. ; in-8"	Bergasse, Nicolas (1750-1832). Auteur du texte		[S.l., 1784]		Magnétisme animal		Dialogue entre un docteur de toutes	../corpus_raw/Bergasse_71.txt
56	74	http://catalogue.bnf.fr/ark:/12148/cb34693680p	https://gallica.bnf.fr/ark:/12148/bpt6k852758 | https://gallica.bnf.fr/ark:/12148/bpt6k85276m	Bonneville		De l'esprit des religions : ouvrage promis et nécessaire à la Confédération universelle des amis de la vérité ([Reprod.]) par Nicolas Bonneville...	1792	"4 + 5 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm"	Bonneville, Nicolas de (1760-1828). Auteur du texte		Hachette (Paris)				De l'esprit des religions : ouvrage	../corpus_raw/Bonneville_74.txt
57	76	http://catalogue.bnf.fr/ark:/12148/cb301298052	https://gallica.bnf.fr/ark:/12148/bpt6k96889677	Bonneville		L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville		"XII-[1]-80 p. ; in-8"	Bonneville, Nicolas de (1760-1828). Auteur du texte		dans les bureaux de la Bouche de Fer (Paris)				L'Année M. DCC. LXXXIX, ou Les	../corpus_raw/Bonneville_76.txt
58	77	http://catalogue.bnf.fr/ark:/12148/cb301298261	https://gallica.bnf.fr/ark:/12148/bpt6k85264m	Bonneville	yes	Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville]	1795	"2 parties en 1 vol. ; in-8"	Bonneville, Nicolas de (1760-1828). Auteur du texte		impr. du Cercle social (Paris)		France -- 1790		Le vieux tribun du peuple :	../corpus_raw/Bonneville_77.txt
59	78	http://catalogue.bnf.fr/ark:/12148/cb34706941n	https://gallica.bnf.fr/ark:/12148/bpt6k85283w	Bonneville		Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.])	1788	"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm"	Bonneville, Nicolas de (1760-1828). Auteur du texte		Hachette (Paris)		Jésuites -- Franc-maçonnerie		Les Jésuites chassés de la maçonnerie	../corpus_raw/Bonneville_78.txt
60	79	http://catalogue.bnf.fr/ark:/12148/cb34694382s	https://gallica.bnf.fr/ark:/12148/bpt6k85292v	Bonneville		Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.])	1792	"12p___1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm"	Bonneville, Nicolas de (1760-1828). Auteur du texte		Hachette (Paris)		France -- 1789-1799 (Révolution)		Nicolas Bonneville, électeur du département de	../corpus_raw/Bonneville_79.txt
61	80	http://catalogue.bnf.fr/ark:/12148/cb34693703h	https://gallica.bnf.fr/ark:/12148/bpt6k852936	Bonneville		Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.])	1787	"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm"	Bonneville, Nicolas de (1760-1828). Auteur du texte		Hachette (Paris)		France -- 1789-1799 (Révolution)		Lettre de Nicolas de Bonneville, avocat	../corpus_raw/Bonneville_80.txt
62	81	http://catalogue.bnf.fr/ark:/12148/cb30129816q	https://gallica.bnf.fr/ark:/12148/bpt6k3041029g	Bonneville	yes	Lettre de Nicolas de Bonneville,... à Mr. le marquis de Condorcet (sur les devoirs de l'historien moderne)	1787	In-8° , 78 p.	Bonneville, Nicolas de (1760-1828). Auteur du texte		G. G. J. et J. Robinson (Londres)				Lettre de Nicolas de Bonneville,... à	../corpus_raw/Bonneville_81.txt
63	82	http://catalogue.bnf.fr/ark:/12148/cb37237123x	https://gallica.bnf.fr/ark:/12148/bpt6k427811	Bonneville		Le nouveau code conjugal, établi sur les bases de la Constitution, et d'après les principes et les considérations de la loi... ([Reprod.]) par N. Bonneville	1792	"1 microfiche ; 105*148 mm"	Bonneville, Nicolas de (1760-1828). Auteur du texte		Micro graphix	"Collection : Les archives de la Révolution française ; 9.4.316"	Mariage -- Droit -- France		Le nouveau code conjugal, établi sur	../corpus_raw/Bonneville_82.txt
64	83	http://catalogue.bnf.fr/ark:/12148/cb301298110	https://gallica.bnf.fr/ark:/12148/bpt6k314329z | https://gallica.bnf.fr/ark:/12148/bpt6k316426p	Bonneville		Histoire de l'Europe moderne, depuis l'irruption des peuples du Nord dans l'Empire romain, jusqu'à la paix de 1783 . Par N. de Bonneville. Tome premier [-troisième].	1789-1792	"3 vol. ; in-8"	Bonneville, Nicolas de (1760-1828). Auteur du texte	Russell, William (historien). Fonction indéterminée	et se trouve chez les principaux libraires de l'Europe (A Genève)				Histoire de l'Europe moderne, depuis l'irruption	../corpus_raw/Bonneville_83.txt
65	84	http://catalogue.bnf.fr/ark:/12148/cb30163031s	https://gallica.bnf.fr/ark:/12148/bpt6k6293162j	Brissot		L'ombre de J.-P. Brissot, aux législateurs français, sur la liberté de la presse ou Extrait fidelle d'un imprimé ayant pour titre (1) : Mémoire aux États Généraux sur la nécessité de rendre dès ce moment la presse libre, et surtout pour les journaux politiques (2) , par J.-P. Brissot de Warville...	1798-1799	"[1]-22 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		R. Vatar (Paris)		France -- 1795-1799 (Directoire)		L'ombre de J.-P. Brissot, aux législateurs	../corpus_raw/Brissot_84.txt
66	86	http://catalogue.bnf.fr/ark:/12148/cb388904046	https://gallica.bnf.fr/ark:/12148/bpt6k82417x | https://gallica.bnf.fr/ark:/12148/bpt6k824188 | https://gallica.bnf.fr/ark:/12148/bpt6k67855c	Brissot		Nouveau voyage dans les États-Unis de l'Amérique septentrionale, fait en 1788 / par J.-P. Brissot [de Warville],...	1791	"3 vol. ([4]-LII-395 p. ; [2]-460 p. ; [2] p., p. V-XX, 308 p.) : tabl. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		Buisson (Paris)		Descriptions et voyages -- États-Unis | Relations extérieures -- France -- États-Unis -- 18e siècle | Relations extérieures -- États-Unis -- France -- 18e siècle |		Nouveau voyage dans les États-Unis de	../corpus_raw/Brissot_86.txt
67	87	http://catalogue.bnf.fr/ark:/12148/cb30163036h	https://gallica.bnf.fr/ark:/12148/bpt6k6318391j	Brissot		Motifs des commissaires pour adopter le plan de municipalité qu'ils ont présenté à l'assemblée générale des représentants de la Commune, lus à l'assemblée générale, par J.-P. Brissot de Warville.... suivis du projet du plan de la municipalité	1789	In-4° , 52 p.	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		Lottin de Saint-Germain (Paris)	Comprend : Projet du plan de municipalité de la ville de Paris			Motifs des commissaires pour adopter le	../corpus_raw/Brissot_87.txt
68	88	http://catalogue.bnf.fr/ark:/12148/cb31874684t	https://gallica.bnf.fr/ark:/12148/bpt6k65404427	Brissot		Observations sur le plan de la municipalité de Paris, suivies du plan original et d'une déclaration des droits des municipalités, par J. P. Brissot de Warville,...	1789		Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte						Observations sur le plan de la	../corpus_raw/Brissot_88.txt
69	89	http://catalogue.bnf.fr/ark:/12148/cb318746855	https://gallica.bnf.fr/ark:/12148/bpt6k6540443n	Brissot		Projet d'une déclaration des droits de la commune pour servir au plan de municipalité de la ville de Paris, qui a été présenté à MM. les commissaires chargés par l'assemblée générale des représentans de la commune de la rédaction de ce plan, par J. P. Brissot de Warville	1789		Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte						Projet d'une déclaration des droits de	../corpus_raw/Brissot_89.txt
70	90	http://catalogue.bnf.fr/ark:/12148/cb33987291c	https://gallica.bnf.fr/ark:/12148/bpt6k15090858	Brissot		Point de Banqueroute, ou Lettres à un créancier de l'Etat, sur les conséquences de la révocation des deux impôts, relativement à la dette nationale. Seconde partie	1787	In-8°	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte						Point de Banqueroute, ou Lettres à	../corpus_raw/Brissot_90.txt
71	91	http://catalogue.bnf.fr/ark:/12148/cb30163048h	https://gallica.bnf.fr/ark:/12148/bpt6k15090873	Brissot		Point de banqueroute, ou Lettre à un créancier de l'État sur l'impossibilité de la banqueroute nationale et sur les moyens de ramener le crédit et la paix. (Par J.-P. Brissot de Warville.)	1787	In-8° , 58 p.	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte						Point de banqueroute, ou Lettre à	../corpus_raw/Brissot_91.txt
72	92	http://catalogue.bnf.fr/ark:/12148/cb301630444	https://gallica.bnf.fr/ark:/12148/bpt6k6260992p	Brissot		Opinion de J.-P. Brissot de Warville, sur la question de savoir si Paris sera le centre d'un département de dix-huit lieues de diamètre, ou s'il formera seul un département, en lui joignant une banlieue de deux ou trois lieues, développée à l'assemblée générale des représentants de la Commune de Paris, le... 15 décembre 1789...	1789	In-8° , 10 p.	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte						Opinion de J.-P. Brissot de Warville,	../corpus_raw/Brissot_92.txt
73	93	http://catalogue.bnf.fr/ark:/12148/cb30163055s	https://gallica.bnf.fr/ark:/12148/bpt6k62704215	Brissot		Rapport de M. de Bourge au Comité de constitution, concernant l'affaire des Juifs, fait par M. Brissot de Warville, à l'assemblée générale des représentants de la Commune de Paris, le 29 mai 1790...	1770-1780	In-8° , 8 p.	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		impr. de Lottin l'aîné et Lottin de Saint-Germain ((Paris,))				Rapport de M. de Bourge au	../corpus_raw/Brissot_93.txt
74	94	http://catalogue.bnf.fr/ark:/12148/cb30163016w	https://gallica.bnf.fr/ark:/12148/bpt6k6269800w	Brissot		Discours sur la vente des biens ecclésiastiques et sur la nécessité de l'attribuer, pour Paris, au seul bureau de ville, à l'exclusion des sections, etc., prononcé à l'assemblée générale des représentans de la Commune de Paris, le 14 juin 1790... par J.-P. Brissot de Warville	1790	In-8° , 20 p.	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		impr. de Lottin l'aîné et Lottin de Saint-Germain ((Paris,))				Discours sur la vente des biens	../corpus_raw/Brissot_94.txt
75	95	http://catalogue.bnf.fr/ark:/12148/cb30163007x	https://gallica.bnf.fr/ark:/12148/bpt6k115679g	Brissot		Discours prononcé par M. Brissot à l'assemblée des Amis de la Constitution, le 10 juillet 1791, ou Tableau frappant de la situation actuelle des puissances de l'Europe	1791-1795	"8 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		[s.n.]				Discours prononcé par M. Brissot à	../corpus_raw/Brissot_95.txt
76	97	http://catalogue.bnf.fr/ark:/12148/cb30163015j	https://gallica.bnf.fr/ark:/12148/bpt6k6218338x	Brissot		Discours sur la rareté du numéraire et sur les moyens d'y remédier , prononcé à l'assemblée générale des représentants de la Commune de Paris, le 10 février 1790. Par J.-P. Brissot de Warville,...	1790	"VI-64 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		"au bureau du ""Patriote français"" (Paris)"				Discours sur la rareté du numéraire	../corpus_raw/Brissot_97.txt
77	98	http://catalogue.bnf.fr/ark:/12148/cb30163037v	https://gallica.bnf.fr/ark:/12148/bpt6k62602802	Brissot		Motion sur la nécessité de circonscrire la vente des biens ecclésiastiques aux municipalités dans leur territoire, etc. , présentée à l'assemblée générale des représentants de la Commune de Paris, le 22 mai 1790, par P.-J. Brissot de Warville,...	1790	"26 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		"impr. du ""Patriote français"" (Paris)"				Motion sur la nécessité de circonscrire	../corpus_raw/Brissot_98.txt
78	99	http://catalogue.bnf.fr/ark:/12148/cb301630057	https://gallica.bnf.fr/ark:/12148/bpt6k6257833c	Brissot		"Discours prononcé à la section de la Bibliothèque, dans son assemblée générale du 24 octobre 1790, sur la question du renvoi des ministres ; par J.-P. Brissot,..."	1790	"30 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		"impr. du ""Patriote français"" (Paris)"		France -- 1789-1799 (Révolution)		Discours prononcé à la section de	../corpus_raw/Brissot_99.txt
79	100	http://catalogue.bnf.fr/ark:/12148/cb361259443	https://gallica.bnf.fr/ark:/12148/bpt6k6216931g	Brissot		"Au peuple souverain ; sur le procès de Louis Seize . Par un républicain"	1792	"31 [i.e. 32] p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		A Paris, chez Lepetit [décembre 1792]	Comprend : Louis XVI aux Franc̜ais			"Au peuple souverain ; sur le"	../corpus_raw/Brissot_100.txt
80	101	http://catalogue.bnf.fr/ark:/12148/cb30163058t	https://gallica.bnf.fr/ark:/12148/bpt6k6217252j	Brissot	yes	Réflexions sur l'état de la Société des électeurs patriotes, sur ses travaux, sur les formes propres à faire de bonnes élections ... lues à l'assemblée de cette Société, dans la séance du 21 décembre 1790, par J.-P. Brissot,...	1790	"44 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		[s.n.] (Paris)				Réflexions sur l'état de la Société	../corpus_raw/Brissot_101.txt
81	102	http://catalogue.bnf.fr/ark:/12148/cb316062565	https://gallica.bnf.fr/ark:/12148/bpt6k72825f	Brissot	yes	"Lettres philosophiques sur St Paul, sur sa doctrine politique, morale et religieuse et sur plusieurs points de la religion chrétienne, considérés politiquement / trad. [""sic""] de l'anglais par le philosophe de Ferney et trouvées dans le portefeuille de M. V. son ancien secrétaire"	1783	"156 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		[s.n.] (Neuchâtel)				Lettres philosophiques sur St Paul, sur	../corpus_raw/Brissot_102.txt
82	103	http://catalogue.bnf.fr/ark:/12148/cb351915043	https://gallica.bnf.fr/ark:/12148/bpt6k1051304j	Brissot		"Recherches philosophiques sur le droit de propriété considéré dans la nature , pour servir de premier chapitre à la ""Théorie des loix"" de M. Linguet. Par un jeune philosophe"	1780	"XII-116 p. (sig. a6, A-D12, E10) ; in-12"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte		M. DCC. LXXX.		Propriété -- France | Idées politiques -- France |		Recherches philosophiques sur le droit de	../corpus_raw/Brissot_103.txt
83	104	http://catalogue.bnf.fr/ark:/12148/cb30163067s	https://gallica.bnf.fr/ark:/12148/bpt6k62620926	Brissot		Troisième discours de J.-P. Brissot,... sur la nécessité de la guerre, prononcé à la Société, le 20 janvier 1792 . Société des amis de la Constitution, séante aux Jacobins, à Paris	1792	"18 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte	Société des amis de la Constitution (Paris). Éditeur scientifique	"impr. du ""Patriote français"" (Paris)"		France -- 1789-1799 (Révolution)		Troisième discours de J.-P. Brissot,... sur	../corpus_raw/Brissot_104.txt
84	105	http://catalogue.bnf.fr/ark:/12148/cb30162993k	https://gallica.bnf.fr/ark:/12148/bpt6k5805683t	Brissot		J. P. Brissot, au libelliste Louis-Marthe Gouy.	1791	"2 p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte	Gouy d'Arsy, Louis-Marthe de (1753-1794). Destinataire de lettres	[Paris.] De l'imprimerie du Patriote françois, place du théâtre-italien. [1791]		Colonies françaises -- Amérique -- 1789-1799 (Révolution)		J. P. Brissot, au libelliste Louis-Marthe	../corpus_raw/Brissot_105.txt
85	106	http://catalogue.bnf.fr/ark:/12148/cb455731501	https://gallica.bnf.fr/ark:/12148/bpt6k97898876	Brissot		"J. P. Brissot, député à la Convention nationale, à tous les républicains de France ; sur la société des Jacobins de Paris . Seconde édition."	1792	"46-[1] p. ; in-8"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte	Moreau de Saint-Méry, Louis-Élie (1750-1819). Compilateur | Archives nationales d'outre-mer (France). Collecteur |	A Paris, de l'imprimerie du Patriote françois, place du Théâtre italien, rue Favart, n°. 3. 29 octobre 1792, l'an 1er de la République.		France -- 1789-1799 (Révolution) | France -- 1791-1792 | Société des amis de la Constitution (Paris) -- Pamphlets |		J. P. Brissot, député à la	../corpus_raw/Brissot_106.txt
86	107	http://catalogue.bnf.fr/ark:/12148/cb455786660	https://gallica.bnf.fr/ark:/12148/bpt6k9790048t	Brissot		"Lettre J. P. Brissot à M. Barnave, sur ses rapports concernant les colonies, les décrets qui les ont suivis, leurs conséquences fatales ; sur sa conduite dans le cours de la Révolution ; sur le caractère des vrais démocrates ; sur les bases de la Constitution, les obstacles qui s'opposent à son achèvement, la nécessité de la terminer promptement, etc."	1790	"[4]-104-[2-2 bl.]-4-[2] p. ; in-4"	Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte	Barnave, Antoine (1761-1793). Destinataire de lettres | Moreau de Saint-Méry, Louis-Élie (1750-1819). Compilateur | Archives nationales d'outre-mer (France). Collecteur |	"A Paris, chez Desenne, libraire, au Palais-Royal ; Bailly, libraire, rue St-Honoré, barrière des Sergens ; tous les marchands de nouveautés ; et au bureau du Patriote françois, place du Théâtre Italien. 20 novembre 1790"		Politique et gouvernement -- Haïti -- Jusqu'à 1791 | Politique et gouvernement -- France -- 1789-1799 | France -- 1789-1791 |		Lettre J. P. Brissot à M.	../corpus_raw/Brissot_107.txt
87	109	http://catalogue.bnf.fr/ark:/12148/cb372609817	https://gallica.bnf.fr/ark:/12148/bpt6k469837	Carra		Un petit mot de réponse à M. de Calonne, sur sa Requête au roi ([Reprod.]) par M. Carra	1787	"2 microfiches ; 105*148 mm"	Carra, Jean-Louis (1742-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.41"	Calonne, Charles-Alexandre de (1734-1802)		Un petit mot de réponse à	../corpus_raw/Carra_109.txt
88	110	http://catalogue.bnf.fr/ark:/12148/cb351884169	https://gallica.bnf.fr/ark:/12148/bpt6k6476z	Carra		Système de la raison ou Le prophète philosophe ([Reproduction en fac-similé]) par M. Carra	1791	"1 vol. ([II]-XVI-87 p.) ; 19 cm"	Carra, Jean-Louis (1742-1793). Auteur du texte		Éditions d'Histoire sociale (Paris)				Système de la raison ou Le	../corpus_raw/Carra_110.txt
