id,link_bnf,link_gallica,author_short,selected_for_galerie,title,date,format,author,contributors,editors,description,subject,notes
63,http://catalogue.bnf.fr/ark:/12148/cb33986211n,https://gallica.bnf.fr/ark:/12148/bpt6k312565w,Bergasse,,Discours sur l'humanité des juges dans l'administration de la justice criminelle.,1787,48 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"[S.l., ca 1787]",,Justice -- Administration -- France (Ancien Régime),
64,http://catalogue.bnf.fr/ark:/12148/cb31797277d,https://gallica.bnf.fr/ark:/12148/bpt6k990780x,Bergasse,yes,"Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...",1788,,"Bergasse, Nicolas (1750-1832). Auteur du texte",,,,,
65,http://catalogue.bnf.fr/ark:/12148/cb30087274t,https://gallica.bnf.fr/ark:/12148/bpt6k54363080,Bergasse,,Vues politiques arrachées a un homme d'État.,1816,[2]-8 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].)",,"France (1814-1824, Louis XVIII)",
66,http://catalogue.bnf.fr/ark:/12148/cb300872604,https://gallica.bnf.fr/ark:/12148/bpt6k5487338t,Bergasse,,"Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.",1814,16 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"[S.l., 1814]",,"France (1804-1814, Empire)",
67,http://catalogue.bnf.fr/ark:/12148/cb30087246k,https://gallica.bnf.fr/ark:/12148/bpt6k73053q,Bergasse,yes,"Observations de M. Bergasse, sur un écrit du Dr Mesmer, ayant pour titre Lettre de l'inventeur du magnétisme animal à l'auteur des Réflexions préliminaires",1785,101 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,[s.n.] (Londres),,Magnétisme animal,
68,http://catalogue.bnf.fr/ark:/12148/cb300872306,https://gallica.bnf.fr/ark:/12148/bpt6k3075799m,Bergasse,,"Essai sur la propriété, ou Considérations morales et politiques sur la question de savoir s'il faut restituer aux émigrés les héritages dont ils ont été dépouillés durant le cours de la Révolution ; ouvrage ou il est parlé de quelques-unes des causes qui préparent la chute des États, et surtout des États monarchiques. Par M. Bergasse.",1821,XVI-154 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"Paris, A. Égron, imprimeur, rue des Noyers, n° 37. Mars. - 1821.",,,
69,http://catalogue.bnf.fr/ark:/12148/cb30087228n,https://gallica.bnf.fr/ark:/12148/bpt6k6148146c,Bergasse,,"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie. Seconde edition, suivie d'un Fragment sur l'honneur, et d'une Lettre de l'auteur sur l'indivisibilité du pouvoir législatif.",1817,VIII-150 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Mai 1817.",,"France (1814-1824, Louis XVIII)",double
70,http://catalogue.bnf.fr/ark:/12148/cb30087235x,https://gallica.bnf.fr/ark:/12148/bpt6k9782793d,Bergasse,,"Lettre d'un médecin de la Faculté de Paris, à un médecin du Collège de Londres ; ouvrage dans lequel on prouve contre M. Mesmer, que le magnétisme animal n'existe pas",1781,70 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,[s.n.] (La Haye),,Magnétisme animal,
71,http://catalogue.bnf.fr/ark:/12148/cb300872217,https://gallica.bnf.fr/ark:/12148/bd6t53712908,Bergasse,,"Dialogue entre un docteur de toutes les universités & académies du monde connu , notamment de la Faculté de médecine fondée à Paris dans la rue de la Bûcherie, l'an de notre salut 1472 ; et un homme de bon sens, ancien malade du docteur",1784,31 p. ; in-8,"Bergasse, Nicolas (1750-1832). Auteur du texte",,"[S.l., 1784]",,Magnétisme animal,
72,http://catalogue.bnf.fr/ark:/12148/cb346945365,https://gallica.bnf.fr/ark:/12148/bpt6k85277z,Bonneville,poetry,Les poésies ([Reprod.]) de Nicolas Bonneville,1793,"3 microfiches acétate de 98 images, diazoïques : négatives ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,,poetry
73,http://catalogue.bnf.fr/ark:/12148/cb34693529n,https://gallica.bnf.fr/ark:/12148/bpt6k85282j,Bonneville,poetry,L'hymne des combats : hommage aux armées de la République ([Reprod.]) par Nicolas de Bonneville,1797,"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,,
74,http://catalogue.bnf.fr/ark:/12148/cb34693680p,https://gallica.bnf.fr/ark:/12148/bpt6k852758 | https://gallica.bnf.fr/ark:/12148/bpt6k85276m,Bonneville,,De l'esprit des religions : ouvrage promis et nécessaire à la Confédération universelle des amis de la vérité ([Reprod.]) par Nicolas Bonneville...,1792,"4 + 5 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,,
75,http://catalogue.bnf.fr/ark:/12148/cb346945663,https://gallica.bnf.fr/ark:/12148/bpt6k852816,Bonneville,poetry,L'année MDCCLXXXIX ou Les tribuns du peuple ([Reprod.]) par N. de Bonneville,1791,"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,,
76,http://catalogue.bnf.fr/ark:/12148/cb301298052,https://gallica.bnf.fr/ark:/12148/bpt6k96889677,Bonneville,,"L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville",,XII-[1]-80 p. ; in-8,"Bonneville, Nicolas de (1760-1828). Auteur du texte",,dans les bureaux de la Bouche de Fer (Paris),,,
77,http://catalogue.bnf.fr/ark:/12148/cb301298261,https://gallica.bnf.fr/ark:/12148/bpt6k85264m,Bonneville,yes,Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville],1795,2 parties en 1 vol. ; in-8,"Bonneville, Nicolas de (1760-1828). Auteur du texte",,impr. du Cercle social (Paris),,France -- 1790,
78,http://catalogue.bnf.fr/ark:/12148/cb34706941n,https://gallica.bnf.fr/ark:/12148/bpt6k85283w,Bonneville,,Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]),1788,"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,Jésuites -- Franc-maçonnerie,
79,http://catalogue.bnf.fr/ark:/12148/cb34694382s,https://gallica.bnf.fr/ark:/12148/bpt6k85292v,Bonneville,,"Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.])",1792,"12p___1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,France -- 1789-1799 (Révolution),
80,http://catalogue.bnf.fr/ark:/12148/cb34693703h,https://gallica.bnf.fr/ark:/12148/bpt6k852936,Bonneville,,"Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.])",1787,"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm","Bonneville, Nicolas de (1760-1828). Auteur du texte",,Hachette (Paris),,France -- 1789-1799 (Révolution),
81,http://catalogue.bnf.fr/ark:/12148/cb30129816q,https://gallica.bnf.fr/ark:/12148/bpt6k3041029g,Bonneville,yes,"Lettre de Nicolas de Bonneville,... à Mr. le marquis de Condorcet (sur les devoirs de l'historien moderne)",1787,"In-8° , 78 p.","Bonneville, Nicolas de (1760-1828). Auteur du texte",,G. G. J. et J. Robinson (Londres),,,
82,http://catalogue.bnf.fr/ark:/12148/cb37237123x,https://gallica.bnf.fr/ark:/12148/bpt6k427811,Bonneville,,"Le nouveau code conjugal, établi sur les bases de la Constitution, et d'après les principes et les considérations de la loi... ([Reprod.]) par N. Bonneville",1792,1 microfiche ; 105*148 mm,"Bonneville, Nicolas de (1760-1828). Auteur du texte",,Micro graphix,Collection : Les archives de la Révolution française ; 9.4.316,Mariage -- Droit -- France,
83,http://catalogue.bnf.fr/ark:/12148/cb301298110,https://gallica.bnf.fr/ark:/12148/bpt6k314329z | https://gallica.bnf.fr/ark:/12148/bpt6k316426p,Bonneville,,"Histoire de l'Europe moderne, depuis l'irruption des peuples du Nord dans l'Empire romain, jusqu'à la paix de 1783 . Par N. de Bonneville. Tome premier [-troisième].",1789-1792,3 vol. ; in-8,"Bonneville, Nicolas de (1760-1828). Auteur du texte","Russell, William (historien). Fonction indéterminée",et se trouve chez les principaux libraires de l'Europe (A Genève),,,
84,http://catalogue.bnf.fr/ark:/12148/cb30163031s,https://gallica.bnf.fr/ark:/12148/bpt6k6293162j,Brissot,,"L'ombre de J.-P. Brissot, aux législateurs français, sur la liberté de la presse ou Extrait fidelle d'un imprimé ayant pour titre (1) : Mémoire aux États Généraux sur la nécessité de rendre dès ce moment la presse libre, et surtout pour les journaux politiques (2) , par J.-P. Brissot de Warville...",1798-1799,[1]-22 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,R. Vatar (Paris),,France -- 1795-1799 (Directoire),
86,http://catalogue.bnf.fr/ark:/12148/cb388904046,https://gallica.bnf.fr/ark:/12148/bpt6k82417x | https://gallica.bnf.fr/ark:/12148/bpt6k824188 | https://gallica.bnf.fr/ark:/12148/bpt6k67855c,Brissot,,"Nouveau voyage dans les États-Unis de l'Amérique septentrionale, fait en 1788 / par J.-P. Brissot [de Warville],...",1791,"3 vol. ([4]-LII-395 p. ; [2]-460 p. ; [2] p., p. V-XX, 308 p.) : tabl. ; in-8","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,Buisson (Paris),,Descriptions et voyages -- États-Unis | Relations extérieures -- France -- États-Unis -- 18e siècle | Relations extérieures -- États-Unis -- France -- 18e siècle |,
87,http://catalogue.bnf.fr/ark:/12148/cb30163036h,https://gallica.bnf.fr/ark:/12148/bpt6k6318391j,Brissot,,"Motifs des commissaires pour adopter le plan de municipalité qu'ils ont présenté à l'assemblée générale des représentants de la Commune, lus à l'assemblée générale, par J.-P. Brissot de Warville.... suivis du projet du plan de la municipalité",1789,"In-4° , 52 p.","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,Lottin de Saint-Germain (Paris),Comprend : Projet du plan de municipalité de la ville de Paris,,
88,http://catalogue.bnf.fr/ark:/12148/cb31874684t,https://gallica.bnf.fr/ark:/12148/bpt6k65404427,Brissot,,"Observations sur le plan de la municipalité de Paris, suivies du plan original et d'une déclaration des droits des municipalités, par J. P. Brissot de Warville,...",1789,,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,,,,
89,http://catalogue.bnf.fr/ark:/12148/cb318746855,https://gallica.bnf.fr/ark:/12148/bpt6k6540443n,Brissot,,"Projet d'une déclaration des droits de la commune pour servir au plan de municipalité de la ville de Paris, qui a été présenté à MM. les commissaires chargés par l'assemblée générale des représentans de la commune de la rédaction de ce plan, par J. P. Brissot de Warville",1789,,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,,,,
90,http://catalogue.bnf.fr/ark:/12148/cb33987291c,https://gallica.bnf.fr/ark:/12148/bpt6k15090858,Brissot,,"Point de Banqueroute, ou Lettres à un créancier de l'Etat, sur les conséquences de la révocation des deux impôts, relativement à la dette nationale. Seconde partie",1787,In-8°,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,,,,
91,http://catalogue.bnf.fr/ark:/12148/cb30163048h,https://gallica.bnf.fr/ark:/12148/bpt6k15090873,Brissot,,"Point de banqueroute, ou Lettre à un créancier de l'État sur l'impossibilité de la banqueroute nationale et sur les moyens de ramener le crédit et la paix. (Par J.-P. Brissot de Warville.)",1787,"In-8° , 58 p.","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,,,,
92,http://catalogue.bnf.fr/ark:/12148/cb301630444,https://gallica.bnf.fr/ark:/12148/bpt6k6260992p,Brissot,,"Opinion de J.-P. Brissot de Warville, sur la question de savoir si Paris sera le centre d'un département de dix-huit lieues de diamètre, ou s'il formera seul un département, en lui joignant une banlieue de deux ou trois lieues, développée à l'assemblée générale des représentants de la Commune de Paris, le... 15 décembre 1789...",1789,"In-8° , 10 p.","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,,,,
93,http://catalogue.bnf.fr/ark:/12148/cb30163055s,https://gallica.bnf.fr/ark:/12148/bpt6k62704215,Brissot,,"Rapport de M. de Bourge au Comité de constitution, concernant l'affaire des Juifs, fait par M. Brissot de Warville, à l'assemblée générale des représentants de la Commune de Paris, le 29 mai 1790...",1770-1780,"In-8° , 8 p.","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"impr. de Lottin l'aîné et Lottin de Saint-Germain ((Paris,))",,,
94,http://catalogue.bnf.fr/ark:/12148/cb30163016w,https://gallica.bnf.fr/ark:/12148/bpt6k6269800w,Brissot,,"Discours sur la vente des biens ecclésiastiques et sur la nécessité de l'attribuer, pour Paris, au seul bureau de ville, à l'exclusion des sections, etc., prononcé à l'assemblée générale des représentans de la Commune de Paris, le 14 juin 1790... par J.-P. Brissot de Warville",1790,"In-8° , 20 p.","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"impr. de Lottin l'aîné et Lottin de Saint-Germain ((Paris,))",,,
95,http://catalogue.bnf.fr/ark:/12148/cb30163007x,https://gallica.bnf.fr/ark:/12148/bpt6k115679g,Brissot,,"Discours prononcé par M. Brissot à l'assemblée des Amis de la Constitution, le 10 juillet 1791, ou Tableau frappant de la situation actuelle des puissances de l'Europe",1791-1795,8 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,[s.n.],,,
97,http://catalogue.bnf.fr/ark:/12148/cb30163015j,https://gallica.bnf.fr/ark:/12148/bpt6k6218338x,Brissot,,"Discours sur la rareté du numéraire et sur les moyens d'y remédier , prononcé à l'assemblée générale des représentants de la Commune de Paris, le 10 février 1790. Par J.-P. Brissot de Warville,...",1790,VI-64 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"au bureau du ""Patriote français"" (Paris)",,,
98,http://catalogue.bnf.fr/ark:/12148/cb30163037v,https://gallica.bnf.fr/ark:/12148/bpt6k62602802,Brissot,,"Motion sur la nécessité de circonscrire la vente des biens ecclésiastiques aux municipalités dans leur territoire, etc. , présentée à l'assemblée générale des représentants de la Commune de Paris, le 22 mai 1790, par P.-J. Brissot de Warville,...",1790,26 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"impr. du ""Patriote français"" (Paris)",,,
99,http://catalogue.bnf.fr/ark:/12148/cb301630057,https://gallica.bnf.fr/ark:/12148/bpt6k6257833c,Brissot,,"Discours prononcé à la section de la Bibliothèque, dans son assemblée générale du 24 octobre 1790, sur la question du renvoi des ministres ; par J.-P. Brissot,...",1790,30 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"impr. du ""Patriote français"" (Paris)",,France -- 1789-1799 (Révolution),
100,http://catalogue.bnf.fr/ark:/12148/cb361259443,https://gallica.bnf.fr/ark:/12148/bpt6k6216931g,Brissot,,Au peuple souverain ; sur le procès de Louis Seize . Par un républicain,1792,31 [i.e. 32] p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,"A Paris, chez Lepetit [décembre 1792]",Comprend : Louis XVI aux Franc̜ais,,
101,http://catalogue.bnf.fr/ark:/12148/cb30163058t,https://gallica.bnf.fr/ark:/12148/bpt6k6217252j,Brissot,yes,"Réflexions sur l'état de la Société des électeurs patriotes, sur ses travaux, sur les formes propres à faire de bonnes élections ... lues à l'assemblée de cette Société, dans la séance du 21 décembre 1790, par J.-P. Brissot,...",1790,44 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,[s.n.] (Paris),,,
102,http://catalogue.bnf.fr/ark:/12148/cb316062565,https://gallica.bnf.fr/ark:/12148/bpt6k72825f,Brissot,yes,"Lettres philosophiques sur St Paul, sur sa doctrine politique, morale et religieuse et sur plusieurs points de la religion chrétienne, considérés politiquement / trad. [""sic""] de l'anglais par le philosophe de Ferney et trouvées dans le portefeuille de M. V. son ancien secrétaire",1783,156 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,[s.n.] (Neuchâtel),,,
103,http://catalogue.bnf.fr/ark:/12148/cb351915043,https://gallica.bnf.fr/ark:/12148/bpt6k1051304j,Brissot,,"Recherches philosophiques sur le droit de propriété considéré dans la nature , pour servir de premier chapitre à la ""Théorie des loix"" de M. Linguet. Par un jeune philosophe",1780,"XII-116 p. (sig. a6, A-D12, E10) ; in-12","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",,M. DCC. LXXX.,,Propriété -- France | Idées politiques -- France |,
104,http://catalogue.bnf.fr/ark:/12148/cb30163067s,https://gallica.bnf.fr/ark:/12148/bpt6k62620926,Brissot,,"Troisième discours de J.-P. Brissot,... sur la nécessité de la guerre, prononcé à la Société, le 20 janvier 1792 . Société des amis de la Constitution, séante aux Jacobins, à Paris",1792,18 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte",Société des amis de la Constitution (Paris). Éditeur scientifique,"impr. du ""Patriote français"" (Paris)",,France -- 1789-1799 (Révolution),
105,http://catalogue.bnf.fr/ark:/12148/cb30162993k,https://gallica.bnf.fr/ark:/12148/bpt6k5805683t,Brissot,,"J. P. Brissot, au libelliste Louis-Marthe Gouy.",1791,2 p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","Gouy d'Arsy, Louis-Marthe de (1753-1794). Destinataire de lettres","[Paris.] De l'imprimerie du Patriote françois, place du théâtre-italien. [1791]",,Colonies françaises -- Amérique -- 1789-1799 (Révolution),
106,http://catalogue.bnf.fr/ark:/12148/cb455731501,https://gallica.bnf.fr/ark:/12148/bpt6k97898876,Brissot,,"J. P. Brissot, député à la Convention nationale, à tous les républicains de France ; sur la société des Jacobins de Paris . Seconde édition.",1792,46-[1] p. ; in-8,"Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","Moreau de Saint-Méry, Louis-Élie (1750-1819). Compilateur | Archives nationales d'outre-mer (France). Collecteur |","A Paris, de l'imprimerie du Patriote françois, place du Théâtre italien, rue Favart, n°. 3. 29 octobre 1792, l'an 1er de la République.",,France -- 1789-1799 (Révolution) | France -- 1791-1792 | Société des amis de la Constitution (Paris) -- Pamphlets |,
